0	30000
63	30000
92	30000
25	30000
25	30000
26	30000
32	30000
24	30000
21	30000
27	30000
21	30000
21	30000
16	30000
20	30000
15	30000
48	30000
53	30000
73	30000
16	30000
21	30000
21	30000
18	30000
20	30000
40	30000
16	30000
25	30000
19	30000
14	30000
14	30000
14	30000
54	30000
58	30000
71	30000
22	30000
25	30000
20	30000
20	30000
19	30000
21	30000
18	30000
22	30000
34	30000
20	30000
22	30000
26	30000
58	30000
57	30000
93	30000
33	30000
21	30000
21	30000
20	30000
20	30000
19	30000
21	30000
33	30000
20	30000
22	30000
32	30000
20	30000
60	30000
60	30000
84	30000
21	30000
20	30000
12	30000
25	30000
20	30000
22	30000
26	30000
21	30000
29	30000
20	30000
22	30000
34	30000
56	30000
60	30000
90	30000
23	30000
22	30000
22	30000
40	30000
22	30000
15	30000
30	30000
22	30000
23	30000
22	30000
30	30000
20	30000
53	30000
101	30000
58	30000
21	30000
22	30000
32	30000
22	30000
21	30000
31	30000
19	30000
26	30000
20	30000
20	30000
20	30000
22	30000
71	30000
91	30000
54	30000
22	30000
13	30000
20	30000
27	30000
24	30000
27	30000
22	30000
22	30000
37	30000
19	30000
20	30000
20	30000
